city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,month,year,day,is_night,high_risk
Delhi,Delhi,28.838451,76.94444,2024-07-21,7:00,7,Sunday,1,rural,6,0,clear,high,17,high,overspeeding,major,3,1,0,No Festival,7,2024,21,0,1
Kolkata,West Bengal,22.494801,88.338598,2025-02-17,2:00,2,Monday,0,urban,5,0,rain,low,31,medium,poor road,minor,3,2,0,No Festival,2,2025,17,1,0
Chennai,Tamil Nadu,13.049683,80.244644,2023-05-17,11:00,11,Wednesday,0,rural,2,0,clear,high,31,low,drunk driving,minor,5,3,0,No Festival,5,2023,17,0,0
Bangalore,Karnataka,13.169894,77.702837,2024-06-28,6:00,6,Friday,0,rural,6,1,fog,low,16,medium,distraction,minor,3,1,0,No Festival,6,2024,28,0,0
Bangalore,Karnataka,13.144181,77.767079,2024-09-15,20:00,20,Sunday,1,urban,5,1,rain,low,26,low,distraction,major,1,1,0,No Festival,9,2024,15,1,1
Mumbai,Maharashtra,18.990386,72.730278,2025-01-14,10:00,10,Tuesday,0,highway,4,0,rain,medium,27,high,overspeeding,minor,4,1,1,No Festival,1,2025,14,0,0
Delhi,Delhi,28.469056,77.003509,2022-06-13,11:00,11,Monday,0,rural,3,1,rain,low,33,low,overspeeding,minor,2,2,0,No Festival,6,2022,13,0,0
Mumbai,Maharashtra,18.889289,72.726562,2025-01-21,10:00,10,Tuesday,0,urban,3,0,fog,low,37,high,weather,minor,3,1,1,No Festival,1,2025,21,0,0
Pune,Maharashtra,18.488887,73.775059,2023-03-02,21:00,21,Thursday,0,urban,2,1,fog,low,21,medium,weather,minor,3,3,0,No Festival,3,2023,2,1,0
Chandigarh,Punjab,30.721058,76.763555,2022-07-31,13:00,13,Sunday,1,urban,3,1,clear,high,29,low,overspeeding,major,1,1,0,No Festival,7,2022,31,0,1
Pune,Maharashtra,18.410992,73.88864,2023-08-24,1:00,1,Thursday,0,rural,4,1,fog,low,32,low,poor road,major,3,2,0,No Festival,8,2023,24,1,1
Hyderabad,Telangana,17.455519,78.516977,2023-05-04,9:00,9,Thursday,0,highway,6,0,rain,low,19,high,weather,minor,3,0,1,No Festival,5,2023,4,0,0
Bangalore,Karnataka,13.012602,77.522256,2024-02-05,20:00,20,Monday,0,rural,3,0,rain,medium,32,high,weather,minor,5,1,0,No Festival,2,2024,5,1,0
Hyderabad,Telangana,17.506706,78.410352,2022-09-23,18:00,18,Friday,0,highway,1,0,fog,low,16,high,distraction,minor,2,0,1,No Festival,9,2022,23,0,0
Bangalore,Karnataka,12.838218,77.62693,2025-03-08,12:00,12,Saturday,1,urban,1,1,fog,low,15,low,distraction,major,3,2,0,No Festival,3,2025,8,0,1
Hyderabad,Telangana,17.465527,78.234104,2024-01-28,6:00,6,Sunday,1,rural,3,0,rain,medium,33,high,overspeeding,fatal,5,5,0,No Festival,1,2024,28,0,1
Mumbai,Maharashtra,18.966264,72.745423,2023-12-18,18:00,18,Monday,0,highway,3,0,rain,medium,36,high,weather,major,3,3,1,No Festival,12,2023,18,0,1
Chandigarh,Punjab,30.793292,76.856566,2023-05-04,12:00,12,Thursday,0,urban,4,1,fog,low,30,medium,drunk driving,major,5,2,0,No Festival,5,2023,4,0,1
Kolkata,West Bengal,22.426972,88.209618,2024-03-05,8:00,8,Tuesday,0,urban,4,0,clear,high,39,medium,overspeeding,minor,1,0,1,No Festival,3,2024,5,0,0
Pune,Maharashtra,18.420022,73.846832,2023-11-13,11:00,11,Monday,0,urban,4,0,fog,low,30,high,distraction,minor,3,2,0,No Festival,11,2023,13,0,0
Delhi,Delhi,28.473646,77.093694,2025-03-11,6:00,6,Tuesday,0,highway,3,0,clear,high,18,high,poor road,minor,5,4,0,No Festival,3,2025,11,0,0
Delhi,Delhi,28.583278,77.079141,2024-04-18,13:00,13,Thursday,0,urban,3,0,clear,high,39,high,poor road,major,3,0,0,No Festival,4,2024,18,0,1
Kolkata,West Bengal,22.583216,88.405046,2025-04-02,4:00,4,Wednesday,0,highway,6,1,rain,medium,29,medium,drunk driving,major,1,1,0,No Festival,4,2025,2,1,1
Bangalore,Karnataka,13.048139,77.693705,2025-04-14,14:00,14,Monday,0,highway,6,1,clear,high,20,medium,poor road,fatal,4,4,0,No Festival,4,2025,14,0,1
Delhi,Delhi,28.644545,77.238364,2023-02-19,23:00,23,Sunday,1,urban,6,0,clear,high,39,high,drunk driving,major,2,0,0,No Festival,2,2023,19,1,1
Chennai,Tamil Nadu,13.064044,80.263184,2022-03-08,4:00,4,Tuesday,0,highway,6,0,fog,low,18,low,drunk driving,minor,3,0,0,No Festival,3,2022,8,1,0
Kolkata,West Bengal,22.405236,88.432268,2025-03-23,13:00,13,Sunday,1,highway,5,0,rain,low,31,medium,weather,minor,3,2,0,No Festival,3,2025,23,0,0
Delhi,Delhi,28.784759,77.214674,2023-06-26,22:00,22,Monday,0,urban,4,0,clear,high,24,low,weather,minor,2,1,0,No Festival,6,2023,26,1,0
Mumbai,Maharashtra,19.085795,72.797253,2024-10-06,18:00,18,Sunday,1,rural,2,0,rain,medium,17,medium,weather,minor,1,1,1,No Festival,10,2024,6,0,0
Hyderabad,Telangana,17.46149,78.277387,2025-03-03,1:00,1,Monday,0,rural,6,1,clear,high,33,medium,overspeeding,fatal,1,1,0,No Festival,3,2025,3,1,1
Kolkata,West Bengal,22.566549,88.222262,2022-09-07,3:00,3,Wednesday,0,highway,3,0,clear,high,39,low,drunk driving,fatal,4,4,0,No Festival,9,2022,7,1,1
Mumbai,Maharashtra,18.928859,72.845944,2022-09-24,1:00,1,Saturday,1,highway,4,0,rain,medium,21,low,overspeeding,major,5,2,0,No Festival,9,2022,24,1,1
Hyderabad,Telangana,17.426956,78.460588,2023-05-06,7:00,7,Saturday,1,rural,1,0,fog,low,18,low,weather,minor,4,0,0,No Festival,5,2023,6,0,0
Mumbai,Maharashtra,18.891852,72.701639,2024-11-28,12:00,12,Thursday,0,rural,6,1,clear,high,17,low,overspeeding,minor,1,1,0,No Festival,11,2024,28,0,0
Kolkata,West Bengal,22.590652,88.440704,2023-10-20,15:00,15,Friday,0,highway,6,0,clear,high,17,medium,drunk driving,fatal,1,1,0,No Festival,10,2023,20,0,1
Delhi,Delhi,28.643038,76.845517,2024-07-01,8:00,8,Monday,0,highway,1,0,fog,low,22,medium,drunk driving,minor,5,1,1,No Festival,7,2024,1,0,0
Delhi,Delhi,28.467361,76.960529,2024-04-26,10:00,10,Friday,0,urban,5,1,fog,low,36,high,overspeeding,minor,2,1,1,No Festival,4,2024,26,0,0
Bangalore,Karnataka,12.997551,77.474428,2024-02-29,18:00,18,Thursday,0,urban,3,1,clear,high,15,medium,distraction,minor,3,1,1,No Festival,2,2024,29,0,0
Chennai,Tamil Nadu,12.928537,80.229234,2022-06-23,9:00,9,Thursday,0,urban,3,1,rain,medium,20,high,poor road,major,1,1,1,No Festival,6,2022,23,0,1
Chennai,Tamil Nadu,13.081149,80.198629,2024-02-23,18:00,18,Friday,0,urban,4,0,fog,low,38,high,distraction,major,3,0,1,No Festival,2,2024,23,0,1
Chennai,Tamil Nadu,13.122178,80.294473,2022-09-10,22:00,22,Saturday,1,urban,3,0,clear,high,27,low,poor road,minor,1,1,0,No Festival,9,2022,10,1,0
Kolkata,West Bengal,22.403523,88.323847,2024-10-10,7:00,7,Thursday,0,urban,1,0,rain,medium,20,low,drunk driving,minor,4,4,0,No Festival,10,2024,10,0,0
Chandigarh,Punjab,30.609116,76.863788,2022-09-10,19:00,19,Saturday,1,rural,3,1,fog,low,37,high,weather,minor,5,5,1,No Festival,9,2022,10,0,0
Kolkata,West Bengal,22.653173,88.25332,2024-05-04,2:00,2,Saturday,1,rural,3,0,clear,high,18,medium,drunk driving,major,3,1,0,No Festival,5,2024,4,1,1
Pune,Maharashtra,18.562536,73.715174,2022-10-22,6:00,6,Saturday,1,urban,3,1,rain,medium,38,medium,drunk driving,minor,4,4,0,No Festival,10,2022,22,0,0
Delhi,Delhi,28.709678,77.185589,2023-08-28,6:00,6,Monday,0,highway,1,1,rain,medium,33,low,poor road,major,5,2,0,No Festival,8,2023,28,0,1
Pune,Maharashtra,18.605285,73.764333,2022-08-20,17:00,17,Saturday,1,rural,6,1,clear,high,16,medium,weather,minor,4,0,1,No Festival,8,2022,20,0,0
Mumbai,Maharashtra,18.86381,72.873207,2025-04-15,14:00,14,Tuesday,0,rural,2,0,clear,high,32,medium,weather,minor,2,2,0,No Festival,4,2025,15,0,0
Chandigarh,Punjab,30.699408,76.772899,2022-03-02,21:00,21,Wednesday,0,urban,2,0,clear,high,23,medium,poor road,fatal,2,2,0,No Festival,3,2022,2,1,1
Hyderabad,Telangana,17.580835,78.224313,2024-12-02,20:00,20,Monday,0,urban,4,1,rain,low,37,high,overspeeding,minor,3,3,0,No Festival,12,2024,2,1,0
Chandigarh,Punjab,30.740119,76.762733,2023-09-06,6:00,6,Wednesday,0,rural,2,1,fog,low,33,medium,overspeeding,minor,2,1,0,No Festival,9,2023,6,0,0
Pune,Maharashtra,18.442622,73.957596,2023-11-04,0:00,0,Saturday,1,highway,6,0,rain,low,16,medium,distraction,minor,3,2,0,No Festival,11,2023,4,1,0
Kolkata,West Bengal,22.656818,88.364521,2023-12-14,0:00,0,Thursday,0,highway,5,1,fog,low,35,low,distraction,fatal,5,5,0,No Festival,12,2023,14,1,1
Hyderabad,Telangana,17.31351,78.327802,2024-10-13,2:00,2,Sunday,1,urban,4,0,fog,low,21,low,weather,major,2,1,0,No Festival,10,2024,13,1,1
Kolkata,West Bengal,22.647958,88.351044,2023-11-30,16:00,16,Thursday,0,highway,6,0,rain,medium,40,low,distraction,minor,4,4,0,No Festival,11,2023,30,0,0
Chennai,Tamil Nadu,13.187612,80.222992,2022-09-01,4:00,4,Thursday,0,urban,2,1,fog,low,33,low,weather,major,1,0,0,No Festival,9,2022,1,1,1
Delhi,Delhi,28.617,76.891804,2025-01-04,22:00,22,Saturday,1,rural,2,0,clear,high,40,low,drunk driving,major,5,1,0,No Festival,1,2025,4,1,1
Delhi,Delhi,28.400724,77.198535,2022-12-18,15:00,15,Sunday,1,urban,2,0,rain,low,21,low,weather,major,3,2,0,No Festival,12,2022,18,0,1
Pune,Maharashtra,18.473815,73.862689,2022-12-08,6:00,6,Thursday,0,urban,4,0,rain,low,16,high,weather,fatal,5,5,0,No Festival,12,2022,8,0,1
Hyderabad,Telangana,17.531157,78.247531,2024-08-04,22:00,22,Sunday,1,highway,2,0,fog,low,40,low,drunk driving,minor,1,0,0,No Festival,8,2024,4,1,0
Chandigarh,Punjab,30.755042,76.883779,2024-06-08,11:00,11,Saturday,1,urban,5,1,rain,low,34,high,drunk driving,minor,1,0,0,No Festival,6,2024,8,0,0
Hyderabad,Telangana,17.477566,78.427317,2025-04-01,15:00,15,Tuesday,0,highway,3,1,rain,medium,15,high,poor road,minor,5,2,0,No Festival,4,2025,1,0,0
Pune,Maharashtra,18.51394,73.985207,2022-01-20,15:00,15,Thursday,0,urban,3,1,fog,low,19,high,distraction,minor,2,2,0,No Festival,1,2022,20,0,0
Hyderabad,Telangana,17.497123,78.525697,2022-07-26,11:00,11,Tuesday,0,highway,3,0,fog,low,31,low,distraction,minor,3,2,0,No Festival,7,2022,26,0,0
Pune,Maharashtra,18.590365,73.787626,2023-07-12,6:00,6,Wednesday,0,rural,2,0,clear,high,22,high,overspeeding,minor,4,4,0,No Festival,7,2023,12,0,0
Mumbai,Maharashtra,18.882852,72.911154,2024-09-20,10:00,10,Friday,0,rural,2,1,rain,low,31,medium,distraction,fatal,5,5,1,No Festival,9,2024,20,0,1
Kolkata,West Bengal,22.56443,88.223019,2025-01-05,13:00,13,Sunday,1,highway,5,0,rain,low,22,high,distraction,minor,5,3,0,No Festival,1,2025,5,0,0
Delhi,Delhi,28.564166,77.1444,2024-12-12,13:00,13,Thursday,0,urban,4,1,rain,medium,38,high,distraction,minor,5,5,0,No Festival,12,2024,12,0,0
Pune,Maharashtra,18.55171,73.917398,2024-11-06,18:00,18,Wednesday,0,urban,6,1,clear,high,26,medium,drunk driving,minor,3,1,1,No Festival,11,2024,6,0,0
Bangalore,Karnataka,13.13167,77.472918,2024-09-14,18:00,18,Saturday,1,rural,2,0,fog,low,24,high,distraction,major,2,2,1,No Festival,9,2024,14,0,1
Hyderabad,Telangana,17.481612,78.253497,2023-09-21,17:00,17,Thursday,0,highway,4,0,fog,low,38,medium,poor road,major,4,0,1,No Festival,9,2023,21,0,1
Chennai,Tamil Nadu,12.853393,80.104599,2024-10-07,17:00,17,Monday,0,highway,4,1,rain,low,28,high,overspeeding,minor,2,1,1,No Festival,10,2024,7,0,0
Chennai,Tamil Nadu,13.145466,80.234747,2023-07-06,1:00,1,Thursday,0,rural,5,1,fog,low,24,medium,overspeeding,fatal,4,4,0,No Festival,7,2023,6,1,1
Mumbai,Maharashtra,19.161161,72.844085,2022-03-24,17:00,17,Thursday,0,rural,2,0,fog,low,33,high,overspeeding,fatal,2,2,1,No Festival,3,2022,24,0,1
Kolkata,West Bengal,22.679772,88.232505,2022-12-05,14:00,14,Monday,0,urban,4,1,clear,high,32,high,poor road,minor,5,4,0,No Festival,12,2022,5,0,0
Delhi,Delhi,28.868219,77.236588,2022-07-21,0:00,0,Thursday,0,highway,3,0,clear,high,31,low,overspeeding,minor,1,1,0,No Festival,7,2022,21,1,0
Delhi,Delhi,28.817438,76.826809,2022-03-30,2:00,2,Wednesday,0,urban,5,0,fog,low,29,low,drunk driving,minor,1,0,0,No Festival,3,2022,30,1,0
Chennai,Tamil Nadu,12.87009,80.290313,2023-08-23,0:00,0,Wednesday,0,highway,5,1,clear,high,27,low,poor road,minor,5,4,0,No Festival,8,2023,23,1,0
Pune,Maharashtra,18.509662,73.888766,2024-06-04,13:00,13,Tuesday,0,rural,6,1,rain,medium,25,high,poor road,minor,2,0,0,No Festival,6,2024,4,0,0
Chennai,Tamil Nadu,12.922886,80.296839,2023-04-27,19:00,19,Thursday,0,highway,1,1,rain,medium,24,high,overspeeding,major,2,1,1,No Festival,4,2023,27,0,1
Hyderabad,Telangana,17.476518,78.469516,2022-08-12,7:00,7,Friday,0,highway,6,1,fog,low,29,high,drunk driving,minor,3,0,0,No Festival,8,2022,12,0,0
Bangalore,Karnataka,12.908615,77.70081,2023-02-28,8:00,8,Tuesday,0,rural,6,1,rain,low,34,high,distraction,minor,2,2,1,No Festival,2,2023,28,0,0
Pune,Maharashtra,18.42284,73.877364,2022-12-25,18:00,18,Sunday,1,urban,3,1,fog,low,30,high,poor road,minor,5,4,1,No Festival,12,2022,25,0,0
Delhi,Delhi,28.860426,77.210312,2023-03-29,14:00,14,Wednesday,0,highway,5,0,fog,low,38,high,distraction,major,2,2,0,No Festival,3,2023,29,0,1
Chennai,Tamil Nadu,13.101871,80.186764,2023-02-10,4:00,4,Friday,0,rural,5,0,clear,high,37,low,drunk driving,minor,4,4,0,No Festival,2,2023,10,1,0
Chennai,Tamil Nadu,12.995013,80.172539,2024-01-18,6:00,6,Thursday,0,rural,5,1,clear,high,28,medium,distraction,minor,5,3,0,No Festival,1,2024,18,0,0
Chandigarh,Punjab,30.783174,76.818138,2022-01-04,8:00,8,Tuesday,0,rural,3,0,fog,low,39,high,distraction,minor,5,5,1,No Festival,1,2022,4,0,0
Chennai,Tamil Nadu,13.176601,80.150477,2023-11-02,21:00,21,Thursday,0,rural,5,1,clear,high,29,low,weather,fatal,2,2,0,No Festival,11,2023,2,1,1
Chandigarh,Punjab,30.619591,76.814334,2023-02-13,6:00,6,Monday,0,rural,4,1,rain,medium,32,medium,overspeeding,minor,3,0,0,No Festival,2,2023,13,0,0
Mumbai,Maharashtra,19.064795,72.783917,2023-04-26,3:00,3,Wednesday,0,highway,4,0,clear,high,38,medium,weather,minor,3,0,0,No Festival,4,2023,26,1,0
Chennai,Tamil Nadu,13.111386,80.145106,2024-08-03,4:00,4,Saturday,1,rural,5,0,rain,low,26,medium,poor road,minor,1,1,0,No Festival,8,2024,3,1,0
Delhi,Delhi,28.840335,77.203582,2023-11-23,15:00,15,Thursday,0,rural,4,0,clear,high,15,low,drunk driving,major,5,1,0,No Festival,11,2023,23,0,1
Pune,Maharashtra,18.631324,73.783106,2024-07-28,22:00,22,Sunday,1,rural,2,1,clear,high,40,low,drunk driving,minor,5,3,0,No Festival,7,2024,28,1,0
Mumbai,Maharashtra,18.98172,72.984854,2023-03-14,11:00,11,Tuesday,0,urban,6,1,clear,high,30,high,distraction,major,4,3,0,No Festival,3,2023,14,0,1
Chandigarh,Punjab,30.724394,76.891633,2024-10-31,18:00,18,Thursday,0,urban,3,1,clear,high,40,medium,weather,major,2,0,1,No Festival,10,2024,31,0,1
Mumbai,Maharashtra,19.159226,72.871996,2023-03-26,16:00,16,Sunday,1,highway,5,0,fog,low,19,medium,poor road,minor,2,0,0,No Festival,3,2023,26,0,0
Hyderabad,Telangana,17.22659,78.368044,2023-01-03,15:00,15,Tuesday,0,rural,4,0,fog,low,31,medium,weather,minor,2,1,0,No Festival,1,2023,3,0,0
Chennai,Tamil Nadu,13.028347,80.235216,2023-01-09,5:00,5,Monday,0,urban,6,0,rain,medium,27,high,poor road,minor,5,0,0,No Festival,1,2023,9,1,0
Pune,Maharashtra,18.619082,73.988944,2023-10-07,8:00,8,Saturday,1,rural,6,1,rain,low,31,high,drunk driving,major,3,0,1,No Festival,10,2023,7,0,1
Bangalore,Karnataka,13.194431,77.555248,2025-02-15,7:00,7,Saturday,1,highway,5,1,clear,high,33,high,weather,minor,3,1,0,No Festival,2,2025,15,0,0
Hyderabad,Telangana,17.504127,78.375133,2023-08-04,17:00,17,Friday,0,urban,4,0,fog,low,32,high,poor road,major,3,2,1,No Festival,8,2023,4,0,1
Mumbai,Maharashtra,18.980305,72.936352,2025-03-01,13:00,13,Saturday,1,urban,3,1,fog,low,23,low,poor road,minor,4,0,0,No Festival,3,2025,1,0,0
Mumbai,Maharashtra,19.274647,72.751115,2024-06-05,13:00,13,Wednesday,0,urban,6,0,clear,high,17,medium,distraction,fatal,5,5,0,No Festival,6,2024,5,0,1
Kolkata,West Bengal,22.499789,88.394213,2024-02-25,15:00,15,Sunday,1,highway,6,0,fog,low,28,medium,drunk driving,fatal,3,3,0,No Festival,2,2024,25,0,1
Chennai,Tamil Nadu,13.119425,80.183125,2023-06-04,16:00,16,Sunday,1,urban,2,0,fog,low,35,medium,drunk driving,fatal,4,4,0,No Festival,6,2023,4,0,1
Delhi,Delhi,28.849191,76.820717,2025-02-08,9:00,9,Saturday,1,rural,3,0,rain,medium,30,high,overspeeding,fatal,5,5,1,No Festival,2,2025,8,0,1
Bangalore,Karnataka,13.07062,77.523517,2024-10-27,11:00,11,Sunday,1,highway,1,0,clear,high,40,medium,weather,major,2,0,0,No Festival,10,2024,27,0,1
Kolkata,West Bengal,22.571322,88.380012,2022-02-09,18:00,18,Wednesday,0,urban,4,1,rain,medium,24,high,weather,major,1,1,1,No Festival,2,2022,9,0,1
Chennai,Tamil Nadu,12.883825,80.14831,2024-02-23,8:00,8,Friday,0,rural,6,0,fog,low,18,low,overspeeding,major,2,0,1,No Festival,2,2024,23,0,1
Hyderabad,Telangana,17.582431,78.364347,2024-03-22,17:00,17,Friday,0,urban,5,0,fog,low,31,high,distraction,minor,4,4,1,No Festival,3,2024,22,0,0
Pune,Maharashtra,18.467765,73.882882,2022-10-14,14:00,14,Friday,0,rural,3,1,rain,medium,31,medium,distraction,minor,4,0,0,No Festival,10,2022,14,0,0
Hyderabad,Telangana,17.457521,78.215671,2023-07-29,14:00,14,Saturday,1,rural,4,0,fog,low,17,medium,overspeeding,minor,1,1,0,No Festival,7,2023,29,0,0
Chandigarh,Punjab,30.643443,76.808019,2023-02-23,20:00,20,Thursday,0,urban,5,1,rain,medium,23,high,overspeeding,minor,4,3,0,No Festival,2,2023,23,1,0
Chandigarh,Punjab,30.627081,76.783253,2022-02-18,18:00,18,Friday,0,highway,3,0,clear,high,27,medium,poor road,major,1,0,1,No Festival,2,2022,18,0,1
Mumbai,Maharashtra,19.096342,72.867169,2022-08-26,21:00,21,Friday,0,highway,2,1,fog,low,24,medium,overspeeding,fatal,5,5,0,No Festival,8,2022,26,1,1
Chandigarh,Punjab,30.730893,76.737028,2023-10-03,23:00,23,Tuesday,0,highway,1,0,fog,low,28,medium,poor road,minor,3,3,0,No Festival,10,2023,3,1,0
Chandigarh,Punjab,30.645674,76.789775,2022-08-12,20:00,20,Friday,0,rural,4,1,clear,high,28,high,weather,major,4,4,0,No Festival,8,2022,12,1,1
Pune,Maharashtra,18.508016,73.966963,2024-05-11,13:00,13,Saturday,1,urban,6,1,clear,high,21,low,weather,minor,1,0,0,No Festival,5,2024,11,0,0
Bangalore,Karnataka,12.957805,77.64889,2022-12-11,6:00,6,Sunday,1,rural,4,0,fog,low,26,high,overspeeding,major,1,0,0,No Festival,12,2022,11,0,1
Hyderabad,Telangana,17.598252,78.270889,2022-01-04,7:00,7,Tuesday,0,highway,1,0,rain,medium,17,high,weather,minor,3,2,0,No Festival,1,2022,4,0,0
Kolkata,West Bengal,22.557149,88.470475,2022-07-03,11:00,11,Sunday,1,highway,4,1,rain,low,40,low,weather,minor,3,2,0,No Festival,7,2022,3,0,0
Mumbai,Maharashtra,18.952436,72.998742,2023-10-08,15:00,15,Sunday,1,highway,2,1,clear,high,19,high,overspeeding,major,2,1,0,No Festival,10,2023,8,0,1
Delhi,Delhi,28.471957,77.10546,2023-02-11,10:00,10,Saturday,1,highway,3,0,clear,high,29,high,poor road,minor,4,3,1,No Festival,2,2023,11,0,0
Mumbai,Maharashtra,18.950083,72.717972,2025-01-07,4:00,4,Tuesday,0,rural,5,0,clear,high,19,low,overspeeding,major,1,0,0,No Festival,1,2025,7,1,1
Chandigarh,Punjab,30.792757,76.89165,2023-10-19,6:00,6,Thursday,0,highway,1,1,clear,high,30,low,overspeeding,minor,1,1,0,No Festival,10,2023,19,0,0
Delhi,Delhi,28.821813,76.917041,2025-02-18,4:00,4,Tuesday,0,highway,4,1,fog,low,18,low,poor road,minor,2,2,0,No Festival,2,2025,18,1,0
Bangalore,Karnataka,12.810826,77.49631,2022-02-09,19:00,19,Wednesday,0,rural,6,1,fog,low,23,high,distraction,minor,2,0,1,No Festival,2,2022,9,0,0
Hyderabad,Telangana,17.587091,78.479552,2022-08-01,12:00,12,Monday,0,highway,3,0,rain,medium,33,high,distraction,minor,3,0,0,No Festival,8,2022,1,0,0
Bangalore,Karnataka,13.173412,77.49216,2024-08-07,21:00,21,Wednesday,0,highway,1,1,fog,low,37,low,overspeeding,minor,1,1,0,No Festival,8,2024,7,1,0
Mumbai,Maharashtra,19.040949,72.918788,2024-04-30,12:00,12,Tuesday,0,rural,4,0,fog,low,33,medium,drunk driving,minor,2,2,0,No Festival,4,2024,30,0,0
Pune,Maharashtra,18.569665,73.846466,2023-04-04,14:00,14,Tuesday,0,urban,2,1,clear,high,15,high,drunk driving,fatal,3,3,0,No Festival,4,2023,4,0,1
Kolkata,West Bengal,22.455803,88.242646,2022-06-20,1:00,1,Monday,0,highway,4,0,rain,medium,18,medium,poor road,minor,2,1,0,No Festival,6,2022,20,1,0
Pune,Maharashtra,18.638324,73.985506,2022-02-26,20:00,20,Saturday,1,highway,5,0,fog,low,36,low,weather,minor,1,1,0,No Festival,2,2022,26,1,0
Chandigarh,Punjab,30.681182,76.847418,2025-01-08,16:00,16,Wednesday,0,rural,5,1,clear,high,22,low,poor road,minor,2,2,0,No Festival,1,2025,8,0,0
Hyderabad,Telangana,17.592441,78.530193,2023-03-18,22:00,22,Saturday,1,rural,3,0,rain,medium,33,high,poor road,minor,1,0,0,No Festival,3,2023,18,1,0
Bangalore,Karnataka,13.089771,77.648717,2023-12-04,21:00,21,Monday,0,rural,5,0,fog,low,21,low,poor road,major,1,0,0,No Festival,12,2023,4,1,1
Chandigarh,Punjab,30.706012,76.881282,2024-11-24,16:00,16,Sunday,1,rural,2,0,rain,medium,27,low,poor road,fatal,1,1,0,No Festival,11,2024,24,0,1
Chennai,Tamil Nadu,12.873761,80.104533,2022-09-04,5:00,5,Sunday,1,urban,1,1,rain,low,24,high,poor road,minor,4,2,0,No Festival,9,2022,4,1,0
Kolkata,West Bengal,22.592462,88.450175,2024-08-12,8:00,8,Monday,0,urban,4,0,fog,low,39,high,poor road,fatal,3,3,1,No Festival,8,2024,12,0,1
Bangalore,Karnataka,13.00288,77.544973,2023-07-07,14:00,14,Friday,0,rural,4,1,rain,low,35,low,distraction,minor,5,4,0,No Festival,7,2023,7,0,0
Kolkata,West Bengal,22.574291,88.257932,2023-10-03,22:00,22,Tuesday,0,rural,1,0,fog,low,27,high,drunk driving,minor,1,0,0,No Festival,10,2023,3,1,0
Pune,Maharashtra,18.482646,73.889385,2023-11-05,23:00,23,Sunday,1,highway,1,1,clear,high,16,medium,overspeeding,fatal,1,1,0,No Festival,11,2023,5,1,1
Chandigarh,Punjab,30.735554,76.820833,2024-04-19,18:00,18,Friday,0,highway,1,0,rain,medium,20,high,overspeeding,minor,4,2,1,No Festival,4,2024,19,0,0
Chennai,Tamil Nadu,13.154857,80.259716,2023-04-25,20:00,20,Tuesday,0,urban,5,1,clear,high,34,medium,poor road,minor,5,2,0,No Festival,4,2023,25,1,0
Chennai,Tamil Nadu,13.158031,80.28661,2022-06-11,7:00,7,Saturday,1,highway,1,0,rain,low,39,high,poor road,minor,3,0,0,No Festival,6,2022,11,0,0
Kolkata,West Bengal,22.695952,88.220693,2025-03-10,10:00,10,Monday,0,rural,2,1,fog,low,34,high,weather,minor,2,0,1,No Festival,3,2025,10,0,0
Bangalore,Karnataka,12.863862,77.626477,2024-03-03,23:00,23,Sunday,1,rural,4,1,rain,low,26,medium,weather,fatal,4,4,0,No Festival,3,2024,3,1,1
Chandigarh,Punjab,30.701881,76.736509,2024-04-24,7:00,7,Wednesday,0,rural,2,1,fog,low,40,high,overspeeding,major,2,2,0,No Festival,4,2024,24,0,1
Bangalore,Karnataka,13.151848,77.780533,2022-07-23,10:00,10,Saturday,1,rural,6,0,fog,low,26,high,drunk driving,major,5,5,1,No Festival,7,2022,23,0,1
Chennai,Tamil Nadu,13.143126,80.111435,2025-04-07,13:00,13,Monday,0,highway,5,0,rain,low,29,low,drunk driving,major,4,0,0,No Festival,4,2025,7,0,1
Chennai,Tamil Nadu,12.86642,80.247011,2022-04-11,15:00,15,Monday,0,rural,5,1,clear,high,18,medium,overspeeding,minor,4,3,0,No Festival,4,2022,11,0,0
Chennai,Tamil Nadu,12.935516,80.290446,2022-05-30,19:00,19,Monday,0,urban,1,0,fog,low,20,medium,drunk driving,minor,3,1,1,No Festival,5,2022,30,0,0
Mumbai,Maharashtra,19.236727,72.920461,2022-09-12,7:00,7,Monday,0,urban,1,1,fog,low,17,high,drunk driving,major,2,2,0,No Festival,9,2022,12,0,1
